city,country,query,macro_region,latitude,longitude,window_radius_m,graph_cache_file,n_nodes,n_edges,mean_degree,pc_cebh,pc_rank,pc_rank_ci_low,pc_rank_ci_high,road_gap,lcc_fraction_p1,edge_length_mean_m,edge_length_median_m,orientation_entropy,orientation_dominance,p_grid_min,p_grid_max,p_grid_step,n_perm,n_bootstrap,threshold_boundary_hit,extraction_seconds,analysis_seconds,status,notes
Auckland,New Zealand,"Auckland, New Zealand",Oceania,-36.852095,174.7631803,10000,cache\R61_osmnx_city_windows\auckland_new_zealand__drive_10000m.pkl,12533,16775,2.67693289715152,0.5044505924099357,0.725,0.724375,0.8006249999999998,0.22054940759006425,1.0,115.06533160093464,78.57572492681196,0.9952301797685641,0.08238450074515648,0.1,0.9,0.025,6,80,False,41.5843939781189,1.2051236629486084,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
Brisbane,Australia,"Brisbane, Australia",Oceania,-27.4689623,153.0235009,10000,cache\R61_osmnx_city_windows\brisbane_australia__drive_10000m.pkl,25339,35174,2.776273728244998,0.49111979893884394,0.7,0.675,0.75,0.208880201061156,1.0,104.82784646739405,81.12513405801886,0.9376190366949906,0.1627622675840109,0.1,0.9,0.025,6,80,False,66.276127576828,2.302150249481201,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
Chicago,United States,"Chicago, United States",North America,41.8755616,-87.6244212,10000,cache\R61_osmnx_city_windows\chicago_united_states__drive_10000m.pkl,13260,21830,3.2926093514328807,0.3959947031400221,0.6,0.575,0.6006249999999997,0.20400529685997787,1.0,135.26929780676298,102.4561427786291,0.5163336369139565,0.4169949610627577,0.1,0.9,0.025,6,80,False,35.24515223503113,1.629288673400879,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
Toronto,Canada,"Toronto, Canada",North America,43.6534817,-79.3839347,10000,cache\R61_osmnx_city_windows\toronto_canada__drive_10000m.pkl,12443,18430,2.962308125050229,0.4503249767873723,0.65,0.625,0.7,0.1996750232126277,1.0,134.83517537268762,101.03734583529217,0.6828853796550812,0.34129137276180144,0.1,0.9,0.025,6,80,False,32.136412620544434,1.321045160293579,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
Seattle,United States,"Seattle, United States",North America,47.6038321,-122.330062,10000,cache\R61_osmnx_city_windows\seattle_united_states__drive_10000m.pkl,17570,26501,3.0166192373363687,0.44177168767086755,0.65,0.625,0.6506249999999998,0.20822831232913247,1.0,102.11355074783368,85.47984577203192,0.8173280469077179,0.19855854496056752,0.1,0.9,0.025,6,80,False,119.63607597351074,1.9892730712890625,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
San Francisco,United States,"San Francisco, United States",North America,37.7879363,-122.4075201,10000,cache\R61_osmnx_city_windows\san_francisco_united_states__drive_10000m.pkl,11502,18546,3.224830464267084,0.4019767215033488,0.6,0.575,0.625,0.1980232784966512,1.0,116.26503658707202,94.23782145562564,0.859394165384014,0.23212552571983178,0.1,0.9,0.025,6,80,False,40.11215901374817,1.2693989276885986,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
Boston,United States,"Boston, United States",North America,42.3588336,-71.0578303,10000,cache\R61_osmnx_city_windows\boston_united_states__drive_10000m.pkl,24819,35843,2.8883516660622908,0.4629981269779758,0.675,0.675,0.675,0.21200187302202422,1.0,102.18106855690216,75.53367717799185,0.9941706946809956,0.07245487263900902,0.1,0.9,0.025,6,80,False,52.3410165309906,2.4505724906921387,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
Miami,United States,"Miami, United States",North America,25.7741566,-80.1935973,10000,cache\R61_osmnx_city_windows\miami_united_states__drive_10000m.pkl,17983,28736,3.1959072457320805,0.4188310741874362,0.6,0.6,0.625,0.18116892581256377,1.0,104.68259347913381,87.20170784007948,0.6807626347465565,0.3444807906458797,0.1,0.9,0.025,6,80,False,293.958699464798,1.8103554248809814,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
Riyadh,Saudi Arabia,"Riyadh, Saudi Arabia",Middle East,24.638916,46.7160104,10000,cache\R61_osmnx_city_windows\riyadh_saudi_arabia__drive_10000m.pkl,52112,79423,3.048165489714461,0.46656288550784225,0.675,0.65,0.675,0.2084371144921578,1.0,88.90428997651415,66.14256611327676,0.8824788417924622,0.1591226722737746,0.1,0.9,0.025,6,80,False,38.75147485733032,3.1189768314361572,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
Tel Aviv,Israel,"Tel Aviv, Israel",Middle East,32.0852997,34.7818064,10000,cache\R61_osmnx_city_windows\tel_aviv_israel__drive_10000m.pkl,21205,30263,2.85432680971469,0.4704556407107436,0.675,0.675,0.675,0.20454435928925646,1.0,88.7253293669781,58.403461884822136,0.9718194188487436,0.1062353368800185,0.1,0.9,0.025,6,80,False,245.32062339782715,1.738161325454712,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
Tehran,Iran,"Tehran, Iran",Middle East,35.6892523,51.3896004,10000,cache\R61_osmnx_city_windows\tehran_iran__drive_10000m.pkl,85612,108037,2.5238751576881744,0.5095652255940534,0.7,0.7,0.725,0.19043477440594658,1.0,69.04942991317773,44.52806744229452,0.9469451952344513,0.11564556587095162,0.1,0.9,0.025,6,80,False,57.77107620239258,4.985679864883423,pass,standardized OSMnx centre-window screen; not a city-boundary replacement
